connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,last_price,quote_volume_24h,volume_base_24h,bid_price,ask_price,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,rule_estimate_source,last_trade_at_ms,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,rejection_reasons,rejection_reason,passed_filters
nonkyc,UNI/USDT,UNI-USDT,UNI,USDT,True,active,3.587,398491.3881,111371.93,3.569,3.596,61.36680613668129,0.14384,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774325377088.0,False,0.9594202898550724,0.7339181286549707,0.0,71.11606915840326,3.574,3.596,3.585,0.02200000000000024,2557.59014,0.14384,56,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16288.03163,4390.92384,4390.92384,65918.81043,59741.81465,59741.81465,30852.072060000002,19633.756550000002,19633.756550000002,83696.67484,88751.11026,83696.67484,288,1774239300.0,1774325400.0,288,0,1.0,0.0,28.132056698607453,33.218287801241345,0.03782148260211803,-0.03353130507191493,358.879,200,3.650362222369591,5115.02236,93.35842194759874,1.224480390548706,16.71669,0.48,0.45842465120230275,0.825,0.95,0.575,0.175,0.72875,1.0,1.0,0.7564296520423606,0.0,0.5854765506807869,73.99976550680788,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,BTC/USDC,BTC-USDC,BTC,USDC,True,active,70613.58,1230120.5852,17.6327,70351.86,70621.95,38.31775561715988,0.63559755,0.01,1e-06,,,market.getlist.priceDecimals/quantityDecimals,1774325380379.0,False,0.9768115942028985,0.8742690058479532,0.0,75.58136282735826,70351.86,70621.95,70486.905,270.0899999999965,935.89079358,0.63559755,91,61,0.0,0.0,0.0,0.0,0.0,0.0,31782.91408546,0.63559755,0.63559755,31782.91408546,0.63559755,0.63559755,31783.5427864,31578.10000841,31578.10000841,31782.91408546,0.63559755,0.63559755,31782.91408546,31578.10000841,31578.10000841,288,1774238700.0,1774325100.0,289,1,0.9965397923875432,0.013888888888888888,27.005561051247874,31.32118365845971,0.05947716930597039,-0.15803004562902617,2469.06975,200,3.6606582046740463,43423.938790910004,794.8009890710415,9.572838306427002,118.01325552,0.535,0.7047793018219978,0.9,0.45,0.7875,0.7625,0.643125,0.9918468858131488,1.0,1.0,0.0,0.6666666666666666,73.60263552479816,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,DOGE/USDT,DOGE-USDT,DOGE,USDT,True,active,0.09359,400987.7246,4292028.22,0.09315,0.09382,72.74283269148481,0.1951456,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774325389929.0,False,0.9623188405797102,0.7543859649122807,0.0,71.78718535469109,0.09314,0.09382,0.09348000000000001,0.00068,2024.5124622,0.1951456,74,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47084.2156138,0.1951456,0.1951456,105741.9372223,92777.6201554,92777.6201554,105741.7367743,50603.0974279,50603.0974279,105742.9380799,114438.7955122,105742.9380799,288,1774238400.0,1774325400.0,291,3,0.9896907216494846,0.0,35.21244123480324,36.61039710324186,0.05385625820979539,-0.09558709823907915,444.6932093,200,3.6218739453521986,4328.1786564,78.38058753222325,11.745329141616821,13.2807636,0.53,0.48406750097491275,0.8375,0.9625,0.4375,0.5,0.535625,0.9943298969072165,1.0,1.0,0.0,0.6666666666666666,73.38746563573882,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,LINK/USDT,LINK-USDT,LINK,USDT,True,active,9.12,2143886.2844,237225.52,9.08,9.13,54.91488193300462,0.5478000000000001,0.01,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774325380114.0,False,0.9797101449275363,0.8157894736842105,0.0,74.27879481311976,9.08,9.13,9.105,0.05000000000000071,355.48199999999997,0.5478000000000001,56,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.1162,0.5478000000000001,0.5478000000000001,28793.6692,486.4858,486.4858,356.1162,0.5478000000000001,0.5478000000000001,41535.431000000004,5755.6018,5755.6018,288,1774236600.0,1774325400.0,297,9,0.9696969696969697,0.0,20.95025519851206,33.23709627784824,0.10695187165775347,0.08161668942201003,2722.4534700000004,200,2.682414826153605,41089.56050000001,551.0962314266777,0.0,174.0127,0.55,0.3815041471648992,0.9125,0.3875,0.675,0.7,0.5584375,0.9833333333333334,1.0,1.0,0.0,0.6666666666666666,69.25125,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,RENDER/USDT,RENDER-USDT,RENDER,USDT,True,active,1.744,130733.9093,77896.53,1.746,1.748,5.722460658082345,0.1748,0.001,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774325365070.0,False,0.927536231884058,0.9678362573099415,0.0,75.21039918637173,1.747,1.748,1.7475,0.0009999999999998899,863.6294500000001,0.1748,47,57,863.6294500000001,0.1748,0.1748,2579.91253,0.1748,0.1748,2579.91253,0.1748,0.1748,8493.05406,0.1748,0.1748,13502.630710000001,2617.78062,2617.78062,863.6294500000001,0.1748,0.1748,2579.91253,0.1748,0.1748,288,1774239000.0,1774325100.0,288,0,1.0,0.0,36.76404603228553,39.94378207656855,0.10671256454388979,0.012308739425504204,87.66694,200,3.851398908115861,10537.355810000001,202.91780330531162,22.594786643981934,18.483289999999997,0.48,6.424517044142604,0.6875,0.2125,0.975,0.425,0.7212500000000001,1.0,1.0,1.0,1.0,1.0,68.40499999999999,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,XMR/USDT,XMR-USDT,XMR,USDT,True,active,348.09,2756289.9168,7762.992,347.22,350.33,89.16923518027258,1.3888800000000001,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774325357298.0,False,0.9855072463768116,0.368421052631579,0.0,63.41342486651411,347.22,350.33,348.775,3.109999999999957,1.3888800000000001,684.54482,170,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3888800000000001,1172.2180999999998,1.3888800000000001,871.55224,28073.67751,871.55224,1.3888800000000001,26755.74033,1.3888800000000001,26518.95783,28713.13831,26518.95783,288,1774239300.0,1774325400.0,288,0,1.0,0.0,48.137539444662224,33.841215404686196,0.03535104986876637,-0.251151129353631,3071.8106399999997,200,6.562167790132417,18703.97256,613.6930314037628,2.792231559753418,30.16643,0.46,0.5398447048171158,0.9375,0.4875,0.11250000000000004,0.8375,0.9256249999999999,1.0,1.0,0.7070209973753273,0.0,0.5690069991251091,67.5475699912511,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,SHIB/USDT,SHIB-USDT,SHIB,USDT,True,active,6.076e-06,496634.2117,82360950476.0,6.044e-06,6.083e-06,64.31928754019948,0.169496712,1e-09,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774325360388.0,False,0.9681159420289855,0.7836257309941521,0.0,72.837020086448,6.044e-06,6.083e-06,6.0635000000000005e-06,3.8999999999999965e-08,2408.886069044,0.169496712,57,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25340.164834427,0.169496712,0.169496712,49577.233945639004,19325.272167071,19325.272167071,47306.814357475,591.971598512,591.971598512,49577.233945639004,50525.72973597,49577.233945639004,288,1774239000.0,1774325100.0,288,0,1.0,0.0,33.45459907423097,35.02116969467173,0.07192446542627061,-0.048377509780626125,795.337586292,200,3.660670488340628,7400.227039361001,135.44896365004576,23.31327533721924,28.313421402499998,0.555,0.5201332345810249,0.8625,0.6,0.5125,0.3625,0.533125,1.0,1.0,1.0,0.0,0.6666666666666666,66.86416666666666,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,PEPE/USDT,PEPE-USDT,PEPE,USDT,True,active,3.43e-06,170042.414,49486765918.0,3.42e-06,3.44e-06,58.30903790087531,0.15017664,1e-08,1.0,,,market.getlist.priceDecimals/quantityDecimals,1774325368018.0,False,0.9391304347826087,0.8128654970760234,0.0,71.97381133994408,3.42e-06,3.44e-06,3.43e-06,2.0000000000000232e-08,329.78828808,0.15017664,54,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.78828808,0.15017664,0.15017664,21428.26864627,40449.20358975,21428.26864627,11155.81850187,12715.84955589,11155.81850187,31889.41027381,66468.81497817,31889.41027381,288,1774231500.0,1774325400.0,314,26,0.9171974522292994,0.0,16.568833005899048,36.077997192592896,0.08609271523178821,0.13160695840977657,168.33910336999998,200,3.4445472387039575,4583.75596816,78.94481981509156,14.820995569229126,8.2925395,0.525,0.28415548605116536,0.7375,0.875,0.6375,0.1875,0.388125,0.9544585987261147,0.714069417158254,1.0,0.0,0.5713564723860847,66.81565071112199,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,ARRR/USDT,ARRR-USDT,ARRR,USDT,True,active,0.221664,276268.9589,1250559.1283,0.221635,0.221773,6.224515570309928,0.29420406179999997,1e-06,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774325382009.0,False,0.9536231884057971,0.9853801169590644,0.0,77.08377828629546,0.221635,0.221773,0.221704,0.00013799999999999923,12.5670369525,0.29420406179999997,98,200,12.5670369525,0.29420406179999997,0.29420406179999997,12.5670369525,0.29420406179999997,0.29420406179999997,12.5670369525,0.29420406179999997,0.29420406179999997,12.5670369525,0.29420406179999997,0.29420406179999997,12.8609719357,0.29420406179999997,0.29420406179999997,12.5670369525,0.29420406179999997,0.29420406179999997,12.5670369525,0.29420406179999997,0.29420406179999997,288,1774234200.0,1774325100.0,304,16,0.9473684210526315,0.0,59.035570893013315,43.39053324507399,0.015748159994777845,-0.36741530239380005,680.461412938,200,2.0320766688861855,18088.1416956206,183.78245361589015,20.491583824157715,95.5005063504,0.505,9.484363919757026,0.8,0.3125,0.9625,0.6125,0.243125,0.9710526315789474,1.0,0.3149631998955569,1.0,0.7716543999651856,66.09457031544133,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,BNB/USDT,BNB-USDT,BNB,USDT,True,active,633.82,3078884.7361,4815.9014,631.69,636.75,79.783040585285,0.6316900000000001,0.01,0.0001,,,market.getlist.priceDecimals/quantityDecimals,1774325166250.0,False,0.9884057971014493,0.7017543859649122,0.0,71.90617848970253,631.69,636.75,634.22,5.059999999999945,0.6316900000000001,610.070175,83,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316900000000001,20260.696578,0.6316900000000001,21241.593416,20260.696578,20260.696578,0.6316900000000001,20260.696578,0.6316900000000001,21243.223044,20262.371108,20262.371108,288,1774239300.0,1774325400.0,288,0,1.0,0.0,31.830502809401505,35.91747684294041,0.013901135951034756,-0.2283213221889495,3293.61613,200,3.6683808192880147,22313.528209,409.27259446268823,3.5895562171936035,97.46956,0.52,0.39896327058851466,0.95,0.4375,0.32499999999999996,0.75,0.733125,1.0,1.0,0.2780227190206951,0.0,0.42600757300689834,65.80757573006898,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,AAVE/USDT,AAVE-USDT,AAVE,USDT,True,active,110.32,106067.6218,965.876,109.92,110.52,54.43658138268865,0.11052,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774325383079.0,False,0.9043478260869565,0.8187134502923976,0.0,70.20696669209255,109.92,110.52,110.22,0.5999999999999943,694.03488,0.11052,52,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9917.05232,1752.80095,1752.80095,9917.16166,10900.05921,9917.16166,9917.05232,1752.80095,1752.80095,9917.16166,10900.05921,9917.16166,288,1774239000.0,1774325400.0,289,1,0.9965397923875432,0.0,28.695049689929647,35.31448792047767,0.051556580464503544,-0.09666664888745782,89.753225,200,3.7014908062266043,890.3118900000001,16.47740637754616,10.711368322372437,2.150105,0.47,0.5271280628040126,0.5875,0.725,0.6875,0.0875,0.6868749999999999,0.9980968858131487,1.0,1.0,0.0,0.6666666666666666,65.19013552479814,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,ONDO/USDT,ONDO-USDT,ONDO,USDT,True,active,0.25333,128158.1675,506162.25,0.25218,0.25433,84.89467137864939,0.1704011,1e-05,0.01,,,market.getlist.priceDecimals/quantityDecimals,1774325383442.0,False,0.9246376811594202,0.5906432748538012,0.0,65.62115433511315,0.25218,0.25433,0.253255,0.0021499999999999853,0.17148240000000003,0.1704011,66,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.3013592,0.1704011,0.1704011,9202.7161284,9057.626562899999,9057.626562899999,9202.7161284,9057.626562899999,9057.626562899999,9202.7161284,9058.0687921,9058.0687921,288,1774239300.0,1774325400.0,288,0,1.0,0.0,36.65628152424564,40.34920436327822,0.03596207827975227,-0.23996663101725757,146.68262529999998,200,3.7360691320368606,2802.7499725000002,52.356338285372054,1.8667707443237305,8.500063950000001,0.515,0.43178542220571603,0.675,0.8375,0.21250000000000002,0.3875,0.833125,1.0,1.0,0.7192415655950454,0.0,0.5730805218650151,65.17830521865015,['top_of_book_quote<5'],top_of_book_quote<5,False
nonkyc,ETC/USDT,ETC-USDT,ETC,USDT,True,active,8.44,75312.5095,8950.839,8.42,8.47,59.20663114268882,0.18524,0.01,0.001,,,market.getlist.priceDecimals/quantityDecimals,1774325348948.0,False,0.881159420289855,0.8099415204678363,0.0,68.71230612763793,8.42,8.47,8.445,0.05000000000000071,0.18524,851.3366400000001,62,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18524,1810.8656,0.18524,3631.23823,5622.45856,3631.23823,827.37524,2721.98693,827.37524,5435.43288,7267.15849,5435.43288,288,1774238700.0,1774325400.0,290,2,0.993103448275862,0.0,26.831300427760443,30.394280675837187,0.057356608478803126,-0.054633378879461195,79.38094000000001,200,3.8021645087384415,1807.8088699999998,34.36793362048273,13.01237678527832,2.926985,0.46,0.45318066422486747,0.5125,0.625,0.625,0.4875,0.7706249999999999,0.9962068965517241,1.0,1.0,0.0,0.6666666666666666,64.5762356321839,['top_of_book_quote<5'],top_of_book_quote<5,False
