connector,exchange_symbol,trading_pair,base_asset,quote_asset,is_active,status_detail,permissions_spot,last_price,quote_volume_24h,volume_base_24h,bid_price,bid_quantity,ask_price,ask_quantity,spread_bps,top_of_book_quote,price_tick_estimate,amount_step_estimate,min_order_size_base_estimate,min_notional_quote_estimate,maker_fee_estimate,taker_fee_estimate,rule_estimate_source,raw_trade_side_type,book_crossed,coarse_volume_rank,coarse_spread_rank,coarse_top_rank,coarse_score,best_bid,best_ask,mid_price,spread_abs,bid_top_quote,ask_top_quote,orderbook_levels_bid,orderbook_levels_ask,bid_depth_quote_5bps,ask_depth_quote_5bps,sym_depth_quote_5bps,bid_depth_quote_10bps,ask_depth_quote_10bps,sym_depth_quote_10bps,bid_depth_quote_25bps,ask_depth_quote_25bps,sym_depth_quote_25bps,bid_depth_quote_50bps,ask_depth_quote_50bps,sym_depth_quote_50bps,bid_depth_quote_100bps,ask_depth_quote_100bps,sym_depth_quote_100bps,bid_depth_quote_1xspread,ask_depth_quote_1xspread,sym_depth_quote_1xspread,bid_depth_quote_2xspread,ask_depth_quote_2xspread,sym_depth_quote_2xspread,n_candles,candle_first_ts,candle_last_ts,candle_expected,candle_missing,coverage_ratio,zero_volume_fraction,natr_bps_mean,realized_vol_bps,efficiency_ratio,lag1_return_autocorr,median_quote_volume_per_bar,recent_trade_count,trades_per_minute,trade_quote_volume,trade_quote_volume_per_minute,last_trade_age_sec,median_trade_quote,buy_trade_fraction,strategy_side_mode,strategy_sample_days,strategy_time_limit_bars,strategy_current_signal,strategy_current_bbp,strategy_current_macd,strategy_current_macdh,strategy_last_signal_ts,strategy_last_signal_side,strategy_bars_since_last_signal,strategy_recommended_side,strategy_signal_count,strategy_events_per_day,strategy_hit_rate,strategy_take_profit_rate,strategy_stop_loss_rate,strategy_time_limit_rate,strategy_ambiguous_rate,strategy_mean_barrier_return_bps,strategy_mean_barrier_return_net_bps,strategy_mean_forward_return_bps,strategy_profit_factor_proxy,strategy_edge_to_spread_ratio,strategy_best_excursion_bps,strategy_worst_excursion_bps,long_signal_count,long_events_per_day,long_hit_rate,long_take_profit_rate,long_stop_loss_rate,long_time_limit_rate,long_ambiguous_rate,long_mean_barrier_return_bps,long_mean_barrier_return_net_bps,long_mean_forward_return_bps,long_profit_factor_proxy,long_edge_to_spread_ratio,long_best_excursion_bps,long_worst_excursion_bps,short_signal_count,short_events_per_day,short_hit_rate,short_take_profit_rate,short_stop_loss_rate,short_time_limit_rate,short_ambiguous_rate,short_mean_barrier_return_bps,short_mean_barrier_return_net_bps,short_mean_forward_return_bps,short_profit_factor_proxy,short_edge_to_spread_ratio,short_best_excursion_bps,short_worst_excursion_bps,screen_error,passed_filters,rejection_reason,rejection_reasons,vol_to_spread_ratio,volume_rank,depth_rank,spread_rank,top_rank,activity_rank,quality_rank,alpha_natr_score,alpha_efficiency_score,alpha_edge_score,alpha_rank,screen_score,microstructure_screen_score,microstructure_passed_filters,microstructure_rejection_reasons,microstructure_rejection_reason,strategy_event_rank,strategy_activity_rank,strategy_hit_rank,strategy_edge_rank,strategy_pf_rank,strategy_ambiguity_rank,strategy_rank,strategy_score
mexc,PROPSUSDT,PROPS-USDT,PROPS,USDT,True,1,True,0.005235,154714.301703,29568349.84,0.005232,0.53,0.005237,2003.42,9.54653937947455,31.6346862,1e-06,0.001,0.001,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.8180279305966991,0.8706382978723404,0.01446808510638298,67.04685533175461,0.005235,0.00524,0.0052375,4.999999999999796e-06,31.6346862,75.5706512,74.0,200.0,31.6346862,75.5706512,31.6346862,31.6346862,107.10721568,31.6346862,529.22744914,1381.32466251,529.22744914,761.70925488,1484.76140531,761.70925488,1921.69412982,2107.1619952700003,1921.69412982,31.6346862,107.10721568,31.6346862,493.53198778,208.78732363,208.78732363,480.0,1774695300.0,1774839000.0,480.0,0.0,1.0,0.0,4.183205314190043,3.8522862774518085,0.009107468123860808,-0.27077437224028467,519.76600629,500.0,2.662879460323096,25973.39308362,138.32802991453931,5.767658233642578,28.61875035,0.512,long_only,1.6666666666666667,9.0,0.0,0.7062744965511647,2.7090094008828947e-07,1.3076800335682058e-07,1774831500.0,short,25.0,short,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,2.0,1.2,1.0,0.0,0.0,1.0,0.0,9.538709244188981,-0.00783013528556964,9.538709244188981,inf,0.9991797933288366,15.261352296340181,0.0,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; natr_bps_mean<10; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'natr_bps_mean<10', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",0.4381907566614249,0.8140942498919153,0.6926070038910506,0.8746217034154777,0.7207090358841332,0.768610747051114,1.0,0.0,0.18214936247721614,0.0,0.06071645415907204,51.547786198074064,72.98051512315176,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'natr_bps_mean<10', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; natr_bps_mean<10; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,XANUSDT,XAN-USDT,XAN,USDT,True,1,True,0.007921,63934.744562,7771532.3,0.007912,3947.84,0.007948,63267.91,55.87632706276762,19.035132,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.6009310198899703,0.4114893617021277,0.7119148936170213,57.576738008842,0.008031,0.008076,0.0080535,4.49999999999999e-05,67.5150108,19.035132,56.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.1613576000001,1254.56368354,954.1613576000001,4158.78965981,2282.7525982,2282.7525982,1118.0476979100001,1277.11680514,1118.0476979100001,4203.20487581,2328.0901126,2328.0901126,480.0,1774695600.0,1774839300.0,480.0,0.0,1.0,0.0,43.51582419398842,38.253206837013714,0.0440319253878577,0.058997237361471465,197.42060919,500.0,2.7690603655159682,8345.41622606,46.217922610633195,26.364731073379517,10.693266985,0.52,long_only,1.6666666666666667,9.0,0.0,0.5148501650363785,2.095265452459194e-09,1.4691818684174747e-05,1774769100.0,long,234.0,long,1.0,0.6,0.0,0.0,0.0,1.0,0.0,-166.18497109826657,-222.0612981610342,-166.18497109826657,0.0,-2.974157032755317,3.6127167630062296,-166.18497109826657,1.0,0.6,0.0,0.0,0.0,1.0,0.0,-166.18497109826657,-222.0612981610342,-166.18497109826657,0.0,-2.974157032755317,3.6127167630062296,-166.18497109826657,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",0.7787882003250811,0.5927367055771725,0.7215737137916126,0.30047557284911375,0.6312148724600086,0.6553298383573614,1.0,1.0,0.8806385077571539,0.0,0.626879502585718,51.51800073595487,62.647236441095785,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.7398692810457517,0.7396514161220044,0.1585081585081585,0.04312354312354312,0.31722054380664655,0.4994172494172494,0.34824147178243503,34.8241471782435
mexc,JAGERUSDT,JAGER-USDT,JAGER,USDT,True,1,True,2.075e-10,53606.29376023643,252366232230966.0,2.067e-10,58365385876.0,2.08e-10,47595250032.0,72.37635705669456,9.899812006656001,1e-13,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.286923402454507,0.2531914893617021,0.4978723404255319,32.068021177551074,2.065e-10,2.08e-10,2.0725e-10,1.4999999999999948e-12,42.177981867931,9.899812006656001,56.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.25069151389422,9.899812006656001,9.899812006656001,239.05170677504762,9.899812006656001,9.899812006656001,221.725720272045,9.899812006656001,9.899812006656001,256.327057175265,145.0414690043028,145.0414690043028,480.0,1774696200.0,1774839900.0,480.0,0.0,1.0,0.0,66.78230632733788,46.605654665804366,0.017565485362095495,-0.3404503723580628,183.463925117251,500.0,2.1473051320592655,8648.617088295214,37.14243971782355,26.337064027786255,16.9837947200112,0.51,long_only,1.6666666666666667,9.0,0.0,0.2908758439860905,-2.146998758530282e-13,7.687039323765196e-14,1774755900.0,long,280.0,long,1.0,0.6,1.0,0.0,0.0,1.0,0.0,184.48438978240443,112.10803272570988,184.48438978240443,inf,2.548959318826897,198.67549668874273,-28.382213812676582,1.0,0.6,1.0,0.0,0.0,1.0,0.0,184.48438978240443,112.10803272570988,184.48438978240443,inf,2.548959318826897,198.67549668874273,-28.382213812676582,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; spread_bps>60; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3,"['quote_volume_24h<1e+06', 'spread_bps>60', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3']",0.9227088657560549,0.27496757457846954,0.21444012105490703,0.20881971465629057,0.5067012537829658,0.5051223241590214,1.0,1.0,0.35130970724190985,0.0,0.4504365690806366,51.5083881884086,38.848583256460415,False,"['quote_volume_24h<1e+06', 'spread_bps>60', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; spread_bps>60; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.7398692810457517,0.7396514161220044,0.7389277389277389,0.951048951048951,0.0,0.4994172494172494,0.7049809558633089,70.49809558633089
mexc,VICSUSDT,VICS-USDT,VICS,USDT,True,1,True,0.02405,52185.81369,2148951.84,0.02393,54.5,0.02416,1837.69,20.563438206868778,1.2698812,1e-05,0.01,0.01,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.2551840880236987,0.1404255319148936,0.1051063829787234,19.647890798750236,0.02429,0.02434,0.024315,5.000000000000143e-05,1.2698812,55.9267482,35.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2698812,55.9267482,1.2698812,1.2698812,57.291582,1.2698812,2.6816248,57.291582,2.6816248,1.2698812,55.9267482,1.2698812,1.2698812,55.9267482,1.2698812,480.0,1774696500.0,1774840200.0,480.0,0.0,1.0,0.0,25.29428435778783,16.89158651118004,0.0007930214115783447,-0.4423541148987487,181.6573763,500.0,2.139189960068454,8370.8873097,35.81383617954934,7.935559272766113,15.877955400000001,0.47,long_only,1.6666666666666667,9.0,0.0,0.6925686861902663,3.155465138108757e-05,2.5716585015730506e-05,1774831800.0,long,28.0,long,2.0,1.2,1.0,0.0,0.0,1.0,0.0,25.03999504110288,4.476556834234103,25.03999504110288,inf,1.2176949588487982,89.71460569451307,-12.51825633460879,2.0,1.2,1.0,0.0,0.0,1.0,0.0,25.03999504110288,4.476556834234103,25.03999504110288,inf,1.2176949588487982,89.71460569451307,-12.51825633460879,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3']",1.230061048319187,0.245136186770428,0.040639861651534805,0.7237354085603113,0.08992650237786425,0.6016382699868938,1.0,1.0,0.015860428231566893,0.11503052415959347,0.37696365079705346,51.4944886565344,39.98454001932213,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.8976034858387799,0.8971677559912854,0.7389277389277389,0.7354312354312355,0.0,0.4994172494172494,0.6875941161235279,68.75941161235279
mexc,SNXUSDC,SNX-USDC,SNX,USDC,True,1,True,0.2778,56074.2188,202674.7,0.2773,4.73,0.2785,1525.83,39.334882889325584,1.21887,0.0001,0.0,0.0,1.0,0.0,0.0,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.4303851036817605,0.4421276595744681,0.1123404255319149,36.97118070249683,0.2791,0.2802,0.27965,0.0010999999999999899,71.818012,1.21887,39.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,71.818012,2.477417,2.477417,591.094044,6773.571902,591.094044,1543.8798100000001,7418.333879999999,1543.8798100000001,215.302441,2.477417,2.477417,1164.3130660000002,7198.047191999999,1164.3130660000002,480.0,1774696200.0,1774839900.0,480.0,0.0,1.0,0.0,29.990507996985368,23.838634077891093,0.002921129503408209,-0.11593216886355251,192.33662399999997,500.0,2.130984514845859,9034.809408000001,38.506077886063366,152.00658559799194,18.170862,0.49,long_only,1.6666666666666667,9.0,0.0,1.0053770789681329,0.0010281282242310397,0.00020529736707454612,1774785900.0,long,180.0,long,2.0,1.2,0.5,0.0,0.0,1.0,0.0,-19.92882796797213,-59.26371085729771,-19.92882796797213,0.08360606060605817,-0.5066451582948597,23.612639625687493,-65.33592540116706,2.0,1.2,0.5,0.0,0.0,1.0,0.0,-19.92882796797213,-59.26371085729771,-19.92882796797213,0.08360606060605817,-0.5066451582948597,23.612639625687493,-65.33592540116706,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",0.7624405055779122,0.41893644617380027,0.6662343277129269,0.4881106787721574,0.07392996108949416,0.2845456531236348,1.0,1.0,0.05842259006816418,0.0,0.35280753002272136,51.49407398427317,48.72299494921105,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.8976034858387799,0.8971677559912854,0.391025641025641,0.30885780885780884,0.6646525679758308,0.4994172494172494,0.5565069253686634,55.650692536866345
mexc,APEPEUSDT,APEPE-USDT,APEPE,USDT,True,1,True,1.1904e-06,122898.7157129248,103732723689.0,1.1902e-06,2347.0,1.1906e-06,57021.0,3.3602150537636932,0.0027933994,1e-10,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.7735928903935675,0.9587234042553191,0.014893617021276596,66.81356641845473,1.1902e-06,1.1906e-06,1.1904e-06,4.0000000000003005e-10,0.0027933994,0.0678892026,54.0,200.0,0.0027933994,0.09469424100000001,0.0027933994,6.1018075509,7.893866807299999,6.1018075509,163.1268569574,14.1184765298,14.1184765298,324.4573935705,3464.6340575416,324.4573935705,399.291449256,3593.201350251,399.291449256,0.0027933994,0.09469424100000001,0.0027933994,2.7186119988,6.718132713399999,2.7186119988,480.0,1774695300.0,1774839000.0,480.0,0.0,1.0,0.08333333333333333,14.259371519182155,16.481742319218537,0.008269525267993886,-0.13326024403004638,452.72306889515005,500.0,13.856812933025402,2379.8423945694003,65.95406174326283,18.635905504226685,4.810799017200001,0.556,long_only,1.6666666666666667,9.0,0.0,0.8058698804472226,8.19507981901545e-10,-1.2595655342221285e-10,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",4.243588964108291,0.7686986597492435,0.5866839602248163,0.9636835278858625,0.01297016861219196,0.8837483617300131,0.9625,0.917707946575795,0.1653905053598777,1.0,0.6943661506452242,51.486749132640156,72.8787866807619,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,BROCCOLIF3BUSDT,BROCCOLIF3B-USDT,BROCCOLIF3B,USDT,True,1,True,0.00312,64316.375037,20681640.0,0.003113,10302.57,0.003129,90760.91,156.62458046987373,10.05807,1e-06,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.6034701650444351,0.343404255319149,0.7136170212765958,56.048305885954576,0.003104,0.003153,0.0031285,4.9e-05,31.97917728,10.05807,42.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.52417727999999,661.5489111,78.52417727999999,95.46157591999999,709.0989111,95.46157591999999,884.61786383,881.5060627,881.5060627,480.0,1774695600.0,1774839300.0,480.0,0.0,1.0,0.0,57.49428547255984,32.913490467547916,0.000541125541125495,-0.3413158214887582,190.2229515,500.0,2.1745433458973613,8992.99724192,39.111324624180924,36.20801639556885,16.312183579999996,0.498,long_only,1.6666666666666667,9.0,0.0,0.852721409174371,6.286850089717681e-06,2.9817743815790183e-07,1774819500.0,long,66.0,long,5.0,3.0,0.8,0.0,0.0,1.0,0.0,29.64143975362643,-126.9831407162473,29.64143975362643,10.268878210959215,0.1892515189167761,92.87235708930152,-35.364379119548595,5.0,3.0,0.8,0.0,0.0,1.0,0.0,29.64143975362643,-126.9831407162473,29.64143975362643,10.268878210959215,0.1892515189167761,92.87235708930152,-35.364379119548595,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; spread_bps>60; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_mean_net_edge_bps<0,"['quote_volume_24h<1e+06', 'spread_bps>60', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_mean_net_edge_bps<0']",0.3670834124508234,0.5953307392996109,0.44185041072200604,0.06960657155209682,0.512753999135322,0.4907383136740935,1.0,1.0,0.010822510822509901,0.0,0.33694083694083665,51.47340746980351,47.598951229044395,False,"['quote_volume_24h<1e+06', 'spread_bps>60', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; spread_bps>60; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.9938997821350762,0.9938997821350762,0.4731934731934732,0.10839160839160839,0.9758308157099698,0.4994172494172494,0.5728509183094219,57.28509183094219
mexc,MATUSDT,MAT-USDT,MAT,USDT,True,1,True,0.03378,55878.44046,1598224.41,0.03373,97.23,0.03382,331.51,11.80289170847014,2.6997776999999994,1e-05,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.41641980533220485,0.6506382978723404,0.30127659574468085,45.1945786549734,0.03387,0.03391,0.03389,4.000000000000531e-05,2.6997776999999994,4.4910404,72.0,162.0,0.0,0.0,0.0,2.6997776999999994,4.4910404,2.6997776999999994,2.6997776999999994,8.176106,2.6997776999999994,20.3344963,8.176106,8.176106,95.3467448,10.4239316,10.4239316,2.6997776999999994,4.4910404,2.6997776999999994,2.6997776999999994,8.176106,2.6997776999999994,480.0,1774695900.0,1774839600.0,480.0,0.0,1.0,0.0,30.000253828830168,29.74226893117736,0.080610021786492,-0.0586209820352759,187.11514635,500.0,2.2233750833765655,8715.1071275,38.75390407248203,17.464731216430664,16.810713649999997,0.528,long_only,1.6666666666666667,9.0,0.0,0.6816907730306688,5.323124058013301e-05,3.82246012562881e-05,1774803900.0,long,119.0,short,1.0,0.6,0.0,0.0,0.0,1.0,0.0,-32.21083455343998,-44.01372626191012,-32.21083455343998,0.0,-2.72906295753984,32.21083455344109,-158.12591508052697,1.0,0.6,0.0,0.0,0.0,1.0,0.0,-32.21083455343998,-44.01372626191012,-32.21083455343998,0.0,-2.72906295753984,32.21083455344109,-158.12591508052697,1.0,0.6,1.0,0.0,0.0,1.0,0.0,10.845986984816536,-0.9569047236536043,10.845986984816536,inf,0.9189262472884592,10.845986984816536,-13.557483731017062,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; strategy_mean_net_edge_bps<0; strategy_profit_factor_proxy<0.95,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'strategy_mean_net_edge_bps<0', 'strategy_profit_factor_proxy<0.95']",2.541771505647299,0.4046692607003891,0.2001729355814959,0.8383052313013403,0.26459143968871596,0.6144167758846657,1.0,1.0,1.0,0.7708857528236495,0.9236285842745499,51.470284903348585,55.85442334013192,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.7398692810457517,0.7396514161220044,0.1585081585081585,0.3787878787878788,0.31722054380664655,0.4994172494172494,0.44894077248173575,44.89407724817357
mexc,XRPUSD1,XRP-USD1,XRP,USD1,True,1,True,1.3385,325748.9652,245285.06,1.3376,2189.86,1.342,1569.7,33.37907502874271,1.318982,0.0001,0.0,0.0,1.0,0.0001,0.0001,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.9081675835801947,0.5817021276595744,0.9919148936170212,84.3300681607405,1.3459,1.3504,1.34815,0.0044999999999999485,1.318982,705.259904,52.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,15.969270999999999,11533.243923,15.969270999999999,4157.499849,11787.836578999999,4157.499849,20374.70416,21009.389901,20374.70416,4157.499849,11785.428684,4157.499849,4157.499849,11787.836578999999,4157.499849,480.0,1774695000.0,1774838700.0,480.0,0.0,1.0,0.0,35.307870708232485,19.82059108893157,0.015367231638417888,-0.2179989186789284,602.021786,500.0,22.865853658536587,4293.337819,196.3416685518293,51.85219597816467,5.04284,0.48,long_only,1.6666666666666667,9.0,0.0,1.1080605877506862,0.004155399904230972,0.00026248588318119595,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",1.0577845754512036,0.9061824470384782,0.8646779074794639,0.5728491137051448,0.12624297449200172,0.7596548711227611,1.0,1.0,0.3073446327683578,0.028892287725601817,0.4454123068313199,51.43194593349345,72.78744801551741,False,"['quote_volume_24h<1e+06', 'top_of_book_quote<250', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; top_of_book_quote<250; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
mexc,ETHUSDF,ETH-USDF,ETH,USDF,True,1,True,2013.21,114384.21,57.24998,2011.65,0.16211,2017.19,0.16715,28.232346832180024,297.8475192,0.01,0.0,0.0,1.0,0.0,0.0005,exchangeInfo.quotePrecision/baseSizePrecision/quoteAmountPrecision,1,False,0.7570884468895472,0.642127659574468,0.9442553191489361,76.57816245126553,2040.87,2046.64,2043.755,5.770000000000209,374.15269709999995,297.8475192,47.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,374.15269709999995,590.6824944,374.15269709999995,1028.2972872999999,1475.1814744,1028.2972872999999,2452.2388100999997,2992.3536906,2452.2388100999997,374.15269709999995,590.6824944,374.15269709999995,1296.2619406,1475.1814744,1296.2619406,480.0,1774695000.0,1774838700.0,480.0,0.0,1.0,0.0,10.590801551555566,19.924700133509365,0.04997594997594978,0.05755512186701972,223.50608595,500.0,2.4610336341263332,31255.697103,153.84264365709598,20.994858503341675,21.701748499999997,0.506,long_only,1.6666666666666667,9.0,0.0,1.336797592391989,6.493371063252653,1.187661327370522,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,False,quote_volume_24h<1e+06; depth_10bps<1000; enrichment_error; strategy_signal_count<3; missing_strategy_mean_net_edge_bps; missing_strategy_profit_factor_proxy,"['quote_volume_24h<1e+06', 'depth_10bps<1000', 'enrichment_error', 'strategy_signal_count<3', 'missing_strategy_mean_net_edge_bps', 'missing_strategy_profit_factor_proxy']",0.375130045493911,0.7518374405533939,0.7133592736705577,0.6320795503674881,0.9459576307825335,0.6436216688510267,1.0,0.5100890612839518,0.9995189995189955,0.0,0.5032026869343157,51.40810000081591,72.74770479438817,False,"['quote_volume_24h<1e+06', 'depth_10bps<1000', 'enrichment_error']",quote_volume_24h<1e+06; depth_10bps<1000; enrichment_error,0.31328976034858386,0.31328976034858386,0.0,0.0,0.0,1.0,0.19398692810457518,19.39869281045752
