symbol,session,n_probes,n_miss,max_n,has_min_month_file,has_session_bars,has_regular_bars,prior_close,prior_adv,has_quote_month_file,daily_eligible,first_trade_et,category
PEPG,2025-08-27,10,2,129,1,1,1,1.27,410739.0,1,0,09:22,intra_session_sparse
PERI,2025-08-27,10,0,150,1,1,1,9.2,4317146.0,1,1,07:10,intra_session_sparse
PESI,2025-08-27,10,2,72,1,1,1,12.07,1352246.0,1,0,09:30,intra_session_sparse
PETS,2025-08-27,10,0,97,1,1,1,3.05,426784.0,1,0,09:30,intra_session_sparse
PEW,2025-08-27,10,0,265,1,1,1,5.53,10030599.0,1,1,04:00,intra_session_sparse
PFAI,2025-08-27,10,10,0,0,0,0,1.69,37840.0,0,0,,no_minute_file
PFLT,2025-08-27,10,0,284,1,1,1,10.14,9063101.0,1,1,04:00,intra_session_sparse
PFS,2025-08-27,10,0,220,1,1,1,19.88,11044245.0,1,1,09:30,intra_session_sparse
PFSA,2025-08-27,10,10,0,0,0,0,32.27,3009085.0,0,0,,no_minute_file
PGEN,2025-08-27,10,0,375,1,1,1,4.26,48996672.0,1,1,04:08,intra_session_sparse
PGNY,2025-08-27,10,10,0,0,0,0,22.64,26850294.0,0,0,,no_minute_file
PGY,2025-08-27,10,10,0,0,0,0,34.48,126030896.0,0,0,,no_minute_file
PHAT,2025-08-27,10,0,259,1,1,1,12.58,11434858.0,1,1,04:32,intra_session_sparse
PHGE,2025-08-27,10,0,82,1,1,1,10.6,7752366.0,1,1,07:25,intra_session_sparse
PHI,2025-08-27,10,10,0,0,0,0,22.51,1693615.0,0,0,,no_minute_file
PHIO,2025-08-27,10,2,32,1,1,1,2.04,352645.0,1,0,08:48,intra_session_sparse
PHOE,2025-08-27,10,10,0,1,0,0,8.302,124860.0,1,0,,no_session_bars_has_month_file
PHR,2025-08-27,10,10,0,0,0,0,30.8,19007311.0,0,0,,no_minute_file
PICS,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PIII,2025-08-27,10,10,0,0,0,0,7.99,96288.0,0,0,,no_minute_file
PINS,2025-08-27,10,10,0,0,0,0,36.06,436734869.0,0,0,,no_minute_file
PK,2025-08-27,10,0,363,1,1,1,11.7,42953592.0,1,1,08:13,intra_session_sparse
PKE,2025-08-27,10,1,205,1,1,1,19.23,2516529.0,1,1,08:19,intra_session_sparse
PL,2025-08-27,10,0,376,1,1,1,6.98,35441633.0,1,1,04:00,intra_session_sparse
PLAY,2025-08-27,10,10,0,0,0,0,25.89,19152946.0,0,0,,no_minute_file
PLBY,2025-08-27,10,1,145,1,1,1,1.69,527627.0,1,0,08:00,intra_session_sparse
PLCE,2025-08-27,10,0,280,1,1,1,4.41,1942603.0,1,0,04:03,intra_session_sparse
PLG,2025-08-27,10,0,160,1,1,1,1.5,893372.0,1,0,07:00,intra_session_sparse
PLGO,2025-08-27,10,1,298,1,1,1,16.86,12018909.0,1,1,09:30,intra_session_sparse
PLRX,2025-08-27,10,1,144,1,1,1,1.62,1644475.0,1,0,05:20,intra_session_sparse
PLRZ,2025-08-27,10,2,94,1,1,1,6.3,821500.0,1,0,06:41,intra_session_sparse
PLSE,2025-08-27,10,1,79,1,1,1,16.91,2679946.0,1,1,09:30,intra_session_sparse
PLTK,2025-08-27,10,1,340,1,1,1,3.68,7627890.0,1,1,08:00,intra_session_sparse
PLTS,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PLUG,2025-08-27,10,0,376,1,1,1,1.65,71266878.0,1,1,04:01,intra_session_sparse
PLX,2025-08-27,10,0,284,1,1,1,1.62,893976.0,1,0,09:30,intra_session_sparse
PLYX,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PMAX,2025-08-27,10,10,0,0,0,0,26.42,64795.0,0,0,,no_minute_file
PMI,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PMN,2025-08-27,10,2,82,1,1,1,13.73,467260.0,1,0,04:25,intra_session_sparse
PMVP,2025-08-27,10,2,239,1,1,1,1.44,382724.0,1,0,09:30,intra_session_sparse
PN,2025-08-27,10,10,0,1,0,0,22.2,554902.0,1,0,,no_session_bars_has_month_file
PNNT,2025-08-27,10,0,186,1,1,1,7.17,3477089.0,1,1,09:30,intra_session_sparse
POAS,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
POET,2025-08-27,10,0,307,1,1,1,5.42,8091831.0,1,1,07:00,intra_session_sparse
POLA,2025-08-27,10,10,0,0,0,0,2.12,45689.0,0,0,,no_minute_file
PONO,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PPHC,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PPSI,2025-08-27,10,0,125,1,1,1,3.65,21988738.0,1,1,08:00,intra_session_sparse
PPTA,2025-08-27,10,0,324,1,1,1,18.51,31366244.0,1,1,06:13,intra_session_sparse
PR,2025-08-27,10,0,376,1,1,1,13.87,144246515.0,1,1,07:21,intra_session_sparse
PRAA,2025-08-27,10,0,110,1,1,1,17.14,5090038.0,1,1,09:30,intra_session_sparse
PRCH,2025-08-27,10,0,338,1,1,1,15.87,32189622.0,1,1,09:30,intra_session_sparse
PRE,2025-08-27,10,4,4,1,1,1,7.25,279370.0,1,0,09:30,intra_session_sparse
PRFX,2025-08-27,10,0,106,1,1,1,8.15,20234342.0,1,1,04:04,intra_session_sparse
PRGO,2025-08-27,10,10,0,0,0,0,23.73,48537864.0,0,0,,no_minute_file
PRHI,2025-08-27,10,10,0,0,0,0,5.776,8354.0,0,0,,no_minute_file
PRLD,2025-08-27,10,10,0,1,0,0,1.22,196800.0,1,0,,no_session_bars_has_month_file
PRMB,2025-08-27,10,10,0,0,0,0,24.86,178972014.0,0,0,,no_minute_file
PRME,2025-08-27,10,0,366,1,1,1,3.63,14699487.0,1,1,04:14,intra_session_sparse
PROF,2025-08-27,10,2,50,1,1,1,4.505,755564.0,1,0,09:30,intra_session_sparse
PROK,2025-08-27,10,0,273,1,1,1,2.38,6335103.0,1,1,05:08,intra_session_sparse
PROP,2025-08-27,10,0,333,1,1,1,2.67,7763840.0,1,1,07:00,intra_session_sparse
PRSO,2025-08-27,10,10,0,0,0,0,0.839,81292.0,0,0,,no_minute_file
PRTA,2025-08-27,10,0,294,1,1,1,8.35,9070079.0,1,1,09:03,intra_session_sparse
PRTH,2025-08-27,10,0,216,1,1,1,8.39,4191984.0,1,1,07:56,intra_session_sparse
PRZO,2025-08-27,10,0,174,1,1,1,1.45,1323765.0,1,0,06:22,intra_session_sparse
PSEC,2025-08-27,10,0,371,1,1,1,2.83,13217647.0,1,1,04:00,intra_session_sparse
PSFE,2025-08-27,10,0,145,1,1,1,13.94,5114732.0,1,1,09:13,intra_session_sparse
PSIG,2025-08-27,10,10,0,0,0,0,3.915,158826.0,0,0,,no_minute_file
PSKY,2025-08-27,10,10,0,0,0,0,15.84,440208833.0,0,1,,no_minute_file
PSNL,2025-08-27,10,0,299,1,1,1,4.88,5218005.0,1,1,08:00,intra_session_sparse
PSNY,2025-08-27,10,10,0,0,0,0,33.3,2198789.0,0,0,,no_minute_file
PSNYW,2025-08-27,10,10,0,1,0,0,5.097,11725.0,1,0,,no_session_bars_has_month_file
PSO,2025-08-27,10,1,191,1,1,1,14.68,10489756.0,1,1,04:26,intra_session_sparse
PSQH,2025-08-27,10,2,227,1,1,1,1.75,2399907.0,1,1,04:59,intra_session_sparse
PSTV,2025-08-27,10,0,326,1,1,1,12.63,9093337.0,1,1,04:00,intra_session_sparse
PTEN,2025-08-27,10,0,374,1,1,1,5.67,44515350.0,1,1,07:10,intra_session_sparse
PTLE,2025-08-27,10,10,0,1,0,0,13.8,104148.0,1,0,,no_session_bars_has_month_file
PTLO,2025-08-27,10,0,366,1,1,1,7.11,32428453.0,1,1,06:17,intra_session_sparse
PTN,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PTNM,2025-08-27,10,10,0,1,0,0,0.991,106826.0,1,0,,no_session_bars_has_month_file
PTON,2025-08-27,10,0,376,1,1,1,7.57,128338433.0,1,1,04:00,intra_session_sparse
PTRN,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PUBM,2025-08-27,10,2,232,1,1,1,8.33,8797655.0,1,1,09:30,intra_session_sparse
PUMP,2025-08-27,10,0,331,1,1,1,4.85,12160262.0,1,1,09:05,intra_session_sparse
PURR,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
PUSA,2025-08-27,10,0,97,1,1,1,3.08,1582767.0,1,0,08:00,intra_session_sparse
PWP,2025-08-27,10,10,0,0,0,0,22.67,28059105.0,0,0,,no_minute_file
PXLW,2025-08-27,10,2,52,1,1,1,7.93,601621.0,1,0,09:30,intra_session_sparse
PYXS,2025-08-27,10,0,145,1,1,1,1.37,562064.0,1,0,07:48,intra_session_sparse
PZG,2025-08-27,10,10,0,1,0,0,0.889,412021.0,1,0,,no_session_bars_has_month_file
QBTS,2025-08-27,10,0,376,1,1,1,15.45,660908792.0,1,1,04:00,intra_session_sparse
QCLS,2025-08-27,10,0,376,1,1,1,7.79,5944592.0,1,1,04:00,intra_session_sparse
QDEL,2025-08-27,10,10,0,0,0,0,27.92,35827595.0,0,0,,no_minute_file
QH,2025-08-27,10,2,85,1,1,1,5.1,1435342.0,1,0,08:00,intra_session_sparse
QMCO,2025-08-27,10,0,242,1,1,1,7.94,3804490.0,1,1,04:00,intra_session_sparse
QNC,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
QNCX,2025-08-27,10,1,57,1,1,1,16.0,331110.0,1,0,08:56,intra_session_sparse
QNST,2025-08-27,10,1,194,1,1,1,15.69,9317705.0,1,1,09:30,intra_session_sparse
QNTM,2025-08-27,10,2,85,1,1,1,16.35,4181171.0,1,1,07:00,intra_session_sparse
QRED,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
QS,2025-08-27,10,0,376,1,1,1,8.33,230792839.0,1,1,04:00,intra_session_sparse
QSI,2025-08-27,10,0,361,1,1,1,1.17,8668648.0,1,1,04:00,intra_session_sparse
QTRX,2025-08-27,10,0,259,1,1,1,4.69,4162406.0,1,1,04:50,intra_session_sparse
QTTB,2025-08-27,10,1,74,1,1,1,1.82,304384.0,1,0,08:09,intra_session_sparse
QUAD,2025-08-27,10,1,111,1,1,1,6.48,2384975.0,1,1,09:30,intra_session_sparse
QUBT,2025-08-27,10,0,376,1,1,1,15.23,239975703.0,1,1,04:01,intra_session_sparse
QUCY,2025-08-27,10,2,36,1,1,1,1.65,270588.0,1,0,08:17,intra_session_sparse
QUIK,2025-08-27,10,0,79,1,1,1,5.38,1315408.0,1,0,09:12,intra_session_sparse
QUMS,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
QURE,2025-08-27,10,0,305,1,1,1,15.79,14187338.0,1,1,09:30,intra_session_sparse
QXO,2025-08-27,10,10,0,1,0,0,20.93,152944791.0,1,0,,no_session_bars_has_month_file
RAAQ,2025-08-27,10,9,1,1,1,1,10.12,528838.0,1,0,15:59,intra_session_sparse
RAIL,2025-08-27,10,2,98,1,1,1,8.63,2201786.0,1,1,09:30,intra_session_sparse
RANI,2025-08-27,10,10,0,0,0,0,0.593,396292.0,0,0,,no_minute_file
RAPP,2025-08-27,10,0,131,1,1,1,16.01,2442977.0,1,1,09:30,intra_session_sparse
RARE,2025-08-27,10,10,0,0,0,0,29.56,46027945.0,0,0,,no_minute_file
RAY,2025-08-27,10,0,375,1,1,1,40.8,22540945.0,1,0,04:00,intra_session_sparse
RAYA,2025-08-27,10,10,0,0,0,0,94.82,6873461.0,0,0,,no_minute_file
RBBN,2025-08-27,10,0,175,1,1,1,3.95,1892674.0,1,0,09:30,intra_session_sparse
RBNE,2025-08-27,10,2,65,1,1,1,10.0,1036438.0,1,0,04:39,intra_session_sparse
RC,2025-08-27,10,0,354,1,1,1,4.09,8519400.0,1,1,04:14,intra_session_sparse
RCAT,2025-08-27,10,0,376,1,1,1,9.39,69252596.0,1,1,04:00,intra_session_sparse
RCEL,2025-08-27,10,1,158,1,1,1,4.56,2337684.0,1,1,07:32,intra_session_sparse
RCKT,2025-08-27,10,0,372,1,1,1,3.39,20757023.0,1,1,04:02,intra_session_sparse
RCON,2025-08-27,10,0,24,1,1,1,2.3,2133326.0,1,1,07:08,intra_session_sparse
RCT,2025-08-27,10,10,0,1,0,0,2.05,169161.0,1,0,,no_session_bars_has_month_file
RCUS,2025-08-27,10,0,268,1,1,1,10.38,7447196.0,1,1,09:30,intra_session_sparse
RDAC,2025-08-27,10,10,0,0,0,0,10.36,2987.0,0,0,,no_minute_file
RDAG,2025-08-27,10,9,1,1,1,1,10.22,1043209.0,1,0,15:53,intra_session_sparse
RDCM,2025-08-27,10,3,43,1,1,1,13.33,902103.0,1,0,09:30,intra_session_sparse
RDGT,2025-08-27,10,10,0,0,0,0,183.0,27710.0,0,0,,no_minute_file
RDNW,2025-08-27,10,2,144,1,1,1,3.48,6845430.0,1,1,09:30,intra_session_sparse
RDW,2025-08-27,10,0,376,1,1,1,9.29,53661967.0,1,1,04:00,intra_session_sparse
REA,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
REAL,2025-08-27,10,0,372,1,1,1,7.56,30999468.0,1,1,07:00,intra_session_sparse
REAX,2025-08-27,10,0,341,1,1,1,5.13,8914978.0,1,1,04:23,intra_session_sparse
RECT,2025-08-27,10,10,0,0,0,0,4.39,7552.0,0,0,,no_minute_file
REFI,2025-08-27,10,0,68,1,1,1,14.28,1419588.0,1,0,09:30,intra_session_sparse
REI,2025-08-27,10,0,327,1,1,1,1.06,3017030.0,1,1,04:30,intra_session_sparse
REKR,2025-08-27,10,0,293,1,1,1,1.18,2175617.0,1,1,04:00,intra_session_sparse
RELL,2025-08-27,10,2,39,1,1,1,9.9,407553.0,1,0,09:30,intra_session_sparse
RELY,2025-08-27,10,0,367,1,1,1,18.15,83433255.0,1,1,08:00,intra_session_sparse
RENT,2025-08-27,10,0,44,1,1,1,5.43,830361.0,1,0,08:00,intra_session_sparse
RENX,2025-08-27,10,10,0,0,0,0,22.8,6750633.0,0,0,,no_minute_file
REPL,2025-08-27,10,0,329,1,1,1,5.68,110804641.0,1,1,04:53,intra_session_sparse
RES,2025-08-27,10,0,298,1,1,1,4.66,8360557.0,1,1,09:30,intra_session_sparse
RETO,2025-08-27,10,10,0,0,0,0,38.0,32875.0,0,0,,no_minute_file
REVB,2025-08-27,10,0,45,1,1,1,11.15,317082.0,1,0,09:26,intra_session_sparse
RFIL,2025-08-27,10,1,113,1,1,1,6.83,921693.0,1,0,09:30,intra_session_sparse
RGNX,2025-08-27,10,0,286,1,1,1,9.12,6093528.0,1,1,08:00,intra_session_sparse
RGP,2025-08-27,10,1,193,1,1,1,4.85,1350341.0,1,0,08:42,intra_session_sparse
RGTI,2025-08-27,10,0,376,1,1,1,15.3,595206092.0,1,1,04:00,intra_session_sparse
RIG,2025-08-27,10,0,376,1,1,1,3.04,65409985.0,1,1,05:05,intra_session_sparse
RILY,2025-08-27,10,0,318,1,1,1,5.04,7127698.0,1,1,08:24,intra_session_sparse
RIME,2025-08-27,10,2,22,1,1,1,2.06,249443.0,1,0,08:13,intra_session_sparse
RIOT,2025-08-27,10,0,376,1,1,1,13.69,383888307.0,1,1,04:00,intra_session_sparse
RITM,2025-08-27,10,0,364,1,1,1,12.46,62630871.0,1,1,05:33,intra_session_sparse
RITR,2025-08-27,10,0,116,1,1,1,4.71,372903.0,1,0,08:00,intra_session_sparse
RIVN,2025-08-27,10,0,376,1,1,1,13.21,551688061.0,1,1,04:00,intra_session_sparse
RJET,2025-08-27,10,10,0,0,0,0,17.93,100149.0,0,0,,no_minute_file
RKDA,2025-08-27,10,10,0,0,0,0,3.97,21631.0,0,0,,no_minute_file
RKT,2025-08-27,10,0,376,1,1,1,18.94,373418836.0,1,1,04:21,intra_session_sparse
RKTO,2025-08-27,10,2,57,1,1,1,1.23,273780.0,1,0,08:00,intra_session_sparse
RLAY,2025-08-27,10,0,277,1,1,1,3.54,6079493.0,1,1,09:30,intra_session_sparse
RLGT,2025-08-27,10,0,66,1,1,1,6.38,548933.0,1,0,09:30,intra_session_sparse
RLMD,2025-08-27,10,10,0,0,0,0,0.661,90660.0,0,0,,no_minute_file
RLYB,2025-08-27,10,1,59,1,1,1,4.773,249345.0,1,0,08:00,intra_session_sparse
RMAX,2025-08-27,10,1,158,1,1,1,9.29,2636902.0,1,1,09:30,intra_session_sparse
RMIX,2025-08-27,10,10,0,1,0,0,11.2,575408.0,1,0,,no_session_bars_has_month_file
RMR,2025-08-27,10,0,61,1,1,1,16.51,1695062.0,1,0,09:30,intra_session_sparse
RMSG,2025-08-27,10,0,20,1,1,1,3.34,6059730.0,1,1,08:00,intra_session_sparse
RMTI,2025-08-27,10,0,361,1,1,1,1.24,1018375.0,1,0,04:03,intra_session_sparse
RNA,2025-08-27,10,10,0,0,0,0,47.05,159588933.0,0,0,,no_minute_file
RNAC,2025-08-27,10,0,62,1,1,1,10.78,630746.0,1,0,09:30,intra_session_sparse
RNAZ,2025-08-27,10,2,13,1,1,1,10.29,208412.0,1,0,09:30,intra_session_sparse
RNGR,2025-08-27,10,0,129,1,1,1,13.72,2116632.0,1,1,09:30,intra_session_sparse
RNGT,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
RNTX,2025-08-27,10,10,0,0,0,0,1.15,86074.0,0,0,,no_minute_file
RNW,2025-08-27,10,1,181,1,1,1,7.83,5664304.0,1,1,07:00,intra_session_sparse
ROC,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
ROIV,2025-08-27,10,0,374,1,1,1,11.84,52797419.0,1,1,04:00,intra_session_sparse
ROLR,2025-08-27,10,10,0,0,0,0,2.68,56594.0,0,0,,no_minute_file
ROMA,2025-08-27,10,10,0,1,0,0,2.53,125362.0,1,0,,no_session_bars_has_month_file
RPAY,2025-08-27,10,0,250,1,1,1,5.83,5555643.0,1,1,09:16,intra_session_sparse
RPC,2025-08-27,10,0,197,1,1,1,12.47,6305581.0,1,1,09:30,intra_session_sparse
RPD,2025-08-27,10,10,0,1,0,0,20.14,20893788.0,1,0,,no_session_bars_has_month_file
RPGL,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
RR,2025-08-27,10,0,376,1,1,1,3.15,37596438.0,1,1,04:00,intra_session_sparse
RRGB,2025-08-27,10,0,166,1,1,1,6.66,2222141.0,1,1,07:26,intra_session_sparse
RSI,2025-08-27,10,10,0,1,0,0,21.65,44060492.0,1,0,,no_session_bars_has_month_file
RSKD,2025-08-27,10,0,206,1,1,1,4.56,4196225.0,1,1,09:30,intra_session_sparse
RTAC,2025-08-27,10,2,132,1,1,1,10.6,3657938.0,1,1,09:37,intra_session_sparse
RTB,2025-08-27,10,2,114,1,1,1,11.03,2215363.0,1,1,04:01,intra_session_sparse
RUBI,2025-08-27,10,10,0,0,0,0,6481.8,2211928.0,0,0,,no_minute_file
RUM,2025-08-27,10,0,370,1,1,1,7.71,22141419.0,1,1,04:03,intra_session_sparse
RUN,2025-08-27,10,0,376,1,1,1,16.61,258771118.0,1,1,04:25,intra_session_sparse
RVLV,2025-08-27,10,10,0,1,0,0,22.2,30807148.0,1,0,,no_session_bars_has_month_file
RVSN,2025-08-27,10,0,138,1,1,1,12.26,712082.0,1,0,04:01,intra_session_sparse
RWAY,2025-08-27,10,0,152,1,1,1,10.65,2762117.0,1,1,09:30,intra_session_sparse
RXO,2025-08-27,10,0,281,1,1,1,16.19,31849627.0,1,1,09:30,intra_session_sparse
RXRX,2025-08-27,10,0,376,1,1,1,4.83,100713168.0,1,1,04:00,intra_session_sparse
RXST,2025-08-27,10,0,305,1,1,1,8.5,9809037.0,1,1,09:30,intra_session_sparse
RXT,2025-08-27,10,1,221,1,1,1,1.23,961036.0,1,0,09:27,intra_session_sparse
RYAM,2025-08-27,10,1,202,1,1,1,5.42,3888151.0,1,1,09:30,intra_session_sparse
RYN,2025-08-27,10,10,0,0,0,0,26.47,28075636.0,0,0,,no_minute_file
RYOJ,2025-08-27,10,10,0,0,0,0,2.11,395609.0,0,0,,no_minute_file
RYZ,2025-08-27,10,10,0,0,0,0,22.96,5214547.0,0,0,,no_minute_file
RZLT,2025-08-27,10,0,293,1,1,1,7.2,4242171.0,1,1,08:14,intra_session_sparse
RZLV,2025-08-27,10,0,373,1,1,1,3.07,26894240.0,1,1,04:01,intra_session_sparse
S,2025-08-27,10,0,376,1,1,1,16.42,102817520.0,1,1,04:01,intra_session_sparse
SA,2025-08-27,10,0,313,1,1,1,16.85,12399066.0,1,1,08:00,intra_session_sparse
SABR,2025-08-27,10,0,371,1,1,1,1.73,24858342.0,1,1,08:00,intra_session_sparse
SABS,2025-08-27,10,0,42,1,1,1,2.165,278219.0,1,0,07:43,intra_session_sparse
SAFE,2025-08-27,10,1,128,1,1,1,15.88,7358913.0,1,1,09:30,intra_session_sparse
SAFX,2025-08-27,10,0,193,1,1,1,1.31,866534.0,1,0,04:02,intra_session_sparse
SAGT,2025-08-27,10,2,30,1,1,1,1.9,358417.0,1,0,05:19,intra_session_sparse
SAIL,2025-08-27,10,10,0,1,0,0,20.11,52905560.0,1,0,,no_session_bars_has_month_file
SAN,2025-08-27,10,0,370,1,1,1,9.57,36890482.0,1,1,04:00,intra_session_sparse
SANA,2025-08-27,10,0,363,1,1,1,3.22,19975941.0,1,1,04:13,intra_session_sparse
SATL,2025-08-27,10,0,297,1,1,1,3.75,5144424.0,1,1,04:01,intra_session_sparse
SB,2025-08-27,10,0,258,1,1,1,4.34,1703901.0,1,0,09:30,intra_session_sparse
SBET,2025-08-27,10,0,376,1,1,1,19.92,1024702680.0,1,1,04:00,intra_session_sparse
SBEV,2025-08-27,10,0,41,1,1,1,1.85,2420258.0,1,1,04:01,intra_session_sparse
SBFM,2025-08-27,10,10,0,0,0,0,14.5,64552.0,0,0,,no_minute_file
SBGI,2025-08-27,10,1,177,1,1,1,14.14,9633469.0,1,1,09:30,intra_session_sparse
SBH,2025-08-27,10,0,363,1,1,1,13.59,24400323.0,1,1,09:29,intra_session_sparse
SBLK,2025-08-27,10,0,307,1,1,1,19.28,17547472.0,1,1,07:27,intra_session_sparse
SBMT,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
SBRA,2025-08-27,10,0,366,1,1,1,19.19,52118845.0,1,1,08:00,intra_session_sparse
SBS,2025-08-27,10,1,335,1,1,1,4.3,24679236.0,1,1,09:10,intra_session_sparse
SCII,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
SCLX,2025-08-27,10,0,127,1,1,1,18.02,4702775.0,1,1,06:40,intra_session_sparse
SCM,2025-08-27,10,0,89,1,1,1,14.56,2243727.0,1,1,09:30,intra_session_sparse
SCNX,2025-08-27,10,2,74,1,1,1,1.04,575109.0,1,0,04:32,intra_session_sparse
SCVL,2025-08-27,10,10,0,1,0,0,21.3,6992443.0,1,0,,no_session_bars_has_month_file
SCWO,2025-08-27,10,0,326,1,1,1,2.702,319236.0,1,0,04:01,intra_session_sparse
SCZM,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
SD,2025-08-27,10,0,168,1,1,1,11.52,3591125.0,1,1,09:30,intra_session_sparse
SDEV,2025-08-27,10,0,376,1,1,1,4.494,10908025.0,1,1,04:00,intra_session_sparse
SDGR,2025-08-27,10,0,266,1,1,1,19.64,27709892.0,1,1,07:26,intra_session_sparse
SDHC,2025-08-27,10,2,52,1,1,1,19.73,1266568.0,1,0,09:30,intra_session_sparse
SDOT,2025-08-27,10,10,0,0,0,0,185.16,161813.0,0,0,,no_minute_file
SDST,2025-08-27,10,0,217,1,1,1,4.134,482374.0,1,0,04:03,intra_session_sparse
SEAT,2025-08-27,10,2,92,1,1,1,16.76,5748810.0,1,1,09:30,intra_session_sparse
SEED,2025-08-27,10,10,0,0,0,0,1.22,59032.0,0,0,,no_minute_file
SEG,2025-08-27,10,10,0,0,0,0,26.07,3422462.0,0,0,,no_minute_file
SEGG,2025-08-27,10,2,198,1,1,1,7.51,406505.0,1,0,07:29,intra_session_sparse
SELX,2025-08-27,10,10,0,0,0,0,1.04,8037.0,0,0,,no_minute_file
SEM,2025-08-27,10,0,296,1,1,1,12.84,16177184.0,1,1,09:30,intra_session_sparse
SENS,2025-08-27,10,0,345,1,1,1,9.176,2244202.0,1,1,04:40,intra_session_sparse
SEPN,2025-08-27,10,2,163,1,1,1,12.7,2719259.0,1,1,09:30,intra_session_sparse
SER,2025-08-27,10,0,125,1,1,1,5.49,1660269.0,1,0,04:00,intra_session_sparse
SERV,2025-08-27,10,0,376,1,1,1,10.27,43489864.0,1,1,04:00,intra_session_sparse
SES,2025-08-27,10,0,335,1,1,1,1.12,7203994.0,1,1,04:02,intra_session_sparse
SEV,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
SFIX,2025-08-27,10,0,362,1,1,1,5.23,8709009.0,1,1,08:00,intra_session_sparse
SFL,2025-08-27,10,0,308,1,1,1,8.12,14567097.0,1,1,09:30,intra_session_sparse
SFNC,2025-08-27,10,10,0,1,0,0,20.68,19458650.0,1,0,,no_session_bars_has_month_file
SG,2025-08-27,10,0,375,1,1,1,9.14,75507393.0,1,1,08:00,intra_session_sparse
SGHC,2025-08-27,10,0,357,1,1,1,12.3,20795473.0,1,1,08:00,intra_session_sparse
SGHT,2025-08-27,10,2,97,1,1,1,4.23,509247.0,1,0,09:30,intra_session_sparse
SGML,2025-08-27,10,0,375,1,1,1,6.02,20084049.0,1,1,04:04,intra_session_sparse
SGMT,2025-08-27,10,0,283,1,1,1,7.07,5337185.0,1,1,07:00,intra_session_sparse
SGRY,2025-08-27,10,10,0,0,0,0,22.69,38363599.0,0,0,,no_minute_file
SHAZ,2025-08-27,10,10,0,0,0,0,,,0,0,,no_daily_history
SHBI,2025-08-27,10,0,94,1,1,1,16.91,2022084.0,1,1,09:30,intra_session_sparse
SHC,2025-08-27,10,0,327,1,1,1,16.4,24389671.0,1,1,09:30,intra_session_sparse
SHEN,2025-08-27,10,1,147,1,1,1,13.25,4578546.0,1,1,09:30,intra_session_sparse
SHFS,2025-08-27,10,2,19,1,1,1,2.57,341537.0,1,0,09:26,intra_session_sparse
SHIP,2025-08-27,10,2,149,1,1,1,8.03,831429.0,1,0,07:37,intra_session_sparse
SHLS,2025-08-27,10,0,367,1,1,1,6.84,32905996.0,1,1,05:36,intra_session_sparse
SHMD,2025-08-27,10,10,0,0,0,0,2.75,45578.0,0,0,,no_minute_file
SHO,2025-08-27,10,0,356,1,1,1,9.25,21899582.0,1,1,09:13,intra_session_sparse
SI,2025-08-27,10,10,0,1,0,0,14.93,4179487.0,1,1,,no_session_bars_has_month_file
SIBN,2025-08-27,10,0,167,1,1,1,16.42,8390527.0,1,1,09:30,intra_session_sparse
SID,2025-08-27,10,1,325,1,1,1,1.36,4337455.0,1,1,04:44,intra_session_sparse
SIDU,2025-08-27,10,0,224,1,1,1,1.24,1246638.0,1,0,04:02,intra_session_sparse
SIGA,2025-08-27,10,0,212,1,1,1,8.49,5591942.0,1,1,04:01,intra_session_sparse
SILO,2025-08-27,10,2,29,1,1,1,9.665,295709.0,1,0,09:30,intra_session_sparse
SIMA,2025-08-27,10,10,0,1,0,0,10.44,827246.0,1,0,,no_session_bars_has_month_file
SINT,2025-08-27,10,1,148,1,1,1,3.805,215923.0,1,0,04:46,intra_session_sparse
SIRI,2025-08-27,10,10,0,0,0,0,23.135,112039789.0,0,0,,no_minute_file
SITC,2025-08-27,10,0,239,1,1,1,12.04,11751479.0,1,1,09:06,intra_session_sparse
SKBL,2025-08-27,10,10,0,1,0,0,0.538,271765.0,1,0,,no_session_bars_has_month_file
